2007-322T09:39:13 0.000e+00 nan 0 nan nan 0
2007-322T09:39:21 0.000e+00 nan 0 nan nan 0
2007-322T09:39:28 0.000e+00 nan 0 nan nan 0
2007-322T09:39:36 0.000e+00 nan 0 1.230e+01 1.230e+01 1
2007-322T09:39:43 0.000e+00 nan 0 1.313e+01 1.313e+01 1
2007-322T09:39:51 2.424e+01 9.166e+00 0 1.407e+01 1.407e+01 1
2007-322T09:39:58 2.520e+01 9.531e+00 0 1.516e+01 1.516e+01 1
2007-322T09:40:06 0.000e+00 nan 0 nan nan 0
2007-322T09:40:14 0.000e+00 nan 0 1.644e+01 1.644e+01 1
2007-322T09:40:21 0.000e+00 nan 0 nan nan 0
2007-322T09:40:29 0.000e+00 nan 0 nan nan 0
2007-322T09:40:36 0.000e+00 nan 0 1.460e+01 1.460e+01 1
2007-322T09:40:44 0.000e+00 nan 0 1.407e+01 1.407e+01 1
2007-322T09:40:51 0.000e+00 nan 0 1.407e+01 1.407e+01 1
2007-322T09:40:59 0.000e+00 nan 0 1.358e+01 1.358e+01 1
2007-322T09:41:06 2.594e+01 9.809e+00 0 1.358e+01 1.358e+01 1
2007-322T09:41:14 0.000e+00 nan 0 1.407e+01 1.407e+01 1
2007-322T09:41:21 0.000e+00 nan 0 1.358e+01 1.358e+01 1
2007-322T09:41:29 2.535e+01 9.588e+00 0 1.460e+01 1.460e+01 1
2007-322T09:41:36 2.514e+01 9.508e+00 0 1.460e+01 1.460e+01 1
2007-322T09:41:44 2.458e+01 9.295e+00 0 1.516e+01 1.516e+01 1
2007-322T09:41:52 2.397e+01 9.063e+00 0 1.516e+01 1.516e+01 1
2007-322T09:41:59 2.547e+01 9.633e+00 0 1.516e+01 1.306e-01 1
2007-322T09:42:07 2.522e+01 9.537e+00 0 1.577e+01 -4.952e-01 1
2007-322T09:42:14 2.590e+01 9.794e+00 0 1.577e+01 1.577e+01 1
2007-322T09:42:22 0.000e+00 nan 0 1.460e+01 1.460e+01 1
2007-322T09:42:29 0.000e+00 nan 0 1.460e+01 -4.240e-01 1
2007-322T09:42:37 2.610e+01 9.871e+00 0 1.407e+01 1.407e+01 1
2007-322T09:42:44 3.307e+01 1.251e+01 1 1.460e+01 1.460e+01 1
2007-322T09:42:52 5.769e+01 2.182e+01 1 nan nan 0
2007-322T09:42:59 2.538e+01 9.599e+00 0 1.407e+01 1.407e+01 1
2007-322T09:43:07 2.611e+01 9.873e+00 0 1.460e+01 1.460e+01 1
2007-322T09:43:15 2.595e+01 9.813e+00 0 nan nan 0
2007-322T09:43:22 0.000e+00 nan 0 1.460e+01 1.460e+01 1
2007-322T09:43:30 0.000e+00 nan 0 1.644e+01 1.644e+01 1
2007-322T09:43:37 2.570e+01 9.720e+00 0 1.716e+01 1.716e+01 1
2007-322T09:43:45 2.560e+01 9.682e+00 0 1.716e+01 1.716e+01 1
2007-322T09:43:52 3.006e+01 1.137e+01 1 1.716e+01 1.716e+01 1
2007-322T10:14:06 3.333e+01 1.261e+01 1 1.795e+01 -6.411e-01 1
2007-322T10:14:13 2.547e+01 9.632e+00 0 nan nan 0
2007-322T10:14:21 2.581e+01 9.762e+00 0 nan nan 0
2007-322T10:14:28 2.584e+01 9.772e+00 0 nan nan 0
2007-322T10:14:36 2.571e+01 9.721e+00 0 1.976e+01 1.976e+01 1
2007-322T10:14:43 2.548e+01 9.638e+00 0 nan nan 0
2007-322T10:14:51 2.608e+01 9.864e+00 0 nan nan 0
2007-322T10:14:58 2.482e+01 9.386e+00 0 nan nan 0
2007-322T10:15:06 0.000e+00 nan 0 1.881e+01 1.881e+01 1
2007-322T10:15:13 2.554e+01 9.660e+00 0 2.199e+01 2.199e+01 1
2007-322T10:15:21 2.581e+01 9.762e+00 0 nan nan 0
2007-322T10:15:29 2.615e+01 9.888e+00 0 nan nan 0
2007-322T10:15:36 2.572e+01 9.726e+00 0 nan nan 0
2007-322T10:15:44 2.606e+01 9.857e+00 0 nan nan 0
2007-322T10:15:51 0.000e+00 nan 0 nan nan 0
2007-322T10:15:59 2.601e+01 9.836e+00 0 nan nan 0
2007-322T10:16:06 2.561e+01 9.684e+00 0 1.976e+01 1.976e+01 1
2007-322T10:16:14 2.546e+01 9.627e+00 0 nan nan 0
2007-322T10:16:21 2.551e+01 9.648e+00 0 1.976e+01 1.976e+01 1
2007-322T10:16:29 2.608e+01 9.862e+00 0 nan nan 0
2007-322T10:16:36 2.587e+01 9.783e+00 0 nan nan 0
2007-322T10:16:44 2.579e+01 9.754e+00 0 nan nan 0
2007-322T10:16:52 2.589e+01 9.792e+00 0 nan nan 0
2007-322T10:16:59 2.379e+01 8.998e+00 0 1.881e+01 1.881e+01 1
2007-322T10:17:07 2.884e+01 1.091e+01 0 nan nan 0
2007-322T10:17:14 2.492e+01 9.426e+00 0 2.081e+01 2.081e+01 1
2007-322T10:17:22 2.548e+01 9.636e+00 0 nan nan 0
2007-322T10:17:29 2.572e+01 9.727e+00 0 1.976e+01 1.976e+01 1
2007-322T10:17:37 3.224e+01 1.219e+01 1 nan nan 0
2007-322T10:17:44 1.422e+02 5.379e+01 1 nan nan 0
2007-322T10:17:52 3.390e+01 1.282e+01 1 nan nan 0
2007-322T10:17:59 2.503e+01 9.466e+00 0 1.976e+01 1.976e+01 1
2007-322T10:18:07 2.524e+01 9.545e+00 0 nan nan 0
2007-322T10:18:15 2.566e+01 9.705e+00 0 nan nan 0
2007-322T10:18:22 2.600e+01 9.834e+00 0 nan nan 0
2007-322T10:18:30 2.603e+01 9.845e+00 0 nan nan 0
2007-322T10:18:37 2.526e+01 9.553e+00 0 nan nan 0
2007-322T10:18:45 2.603e+01 9.845e+00 0 nan nan 0
2007-322T10:18:52 2.555e+01 9.663e+00 0 nan nan 0
