2007-325T04:55:06 8.178e+01 3.093e+01 1 nan nan 0
2007-325T04:55:14 2.093e+02 1.620e+02 2 nan nan 0
2007-325T04:55:21 1.063e+02 4.019e+01 1 9.355e+00 9.355e+00 1
2007-325T04:55:29 8.331e+01 3.150e+01 1 8.928e+00 8.928e+00 1
2007-325T04:55:37 3.584e+02 1.528e+02 2 nan nan 0
2007-325T04:55:44 7.801e+01 2.950e+01 1 nan nan 0
2007-325T04:55:52 5.555e+01 2.101e+01 1 nan nan 0
2007-325T04:55:59 3.584e+02 1.827e+02 2 nan nan 0
2007-325T04:56:07 3.584e+02 1.868e+02 2 nan nan 0
2007-325T04:56:14 8.791e+01 3.325e+01 1 3.059e+01 3.059e+01 1
2007-325T04:56:22 7.259e+01 2.745e+01 1 nan nan 0
2007-325T04:56:29 3.584e+02 1.425e+02 2 nan nan 0
2007-325T04:56:37 8.402e+01 3.177e+01 1 nan nan 0
2007-325T04:56:44 8.941e+01 3.381e+01 1 nan nan 0
2007-325T04:56:52 1.786e+02 1.221e+02 2 9.585e+00 9.585e+00 1
2007-325T04:56:59 1.436e+02 5.430e+01 1 nan nan 0
2007-325T04:57:07 7.781e+01 2.943e+01 1 nan nan 0
2007-325T04:57:15 1.786e+02 1.656e+02 2 nan nan 0
2007-325T04:57:22 2.096e+02 1.293e+02 2 nan nan 0
2007-325T04:57:30 2.055e+02 1.476e+02 2 9.137e+00 9.137e+00 1
2007-325T04:57:37 2.790e+02 5.506e+01 2 nan nan 0
2007-325T04:57:45 2.312e+02 3.306e+01 2 nan nan 0
2007-325T04:57:52 2.050e+02 1.065e+02 2 5.683e+00 5.683e+00 1
2007-325T04:58:00 1.786e+02 4.832e+02 2 9.355e+00 9.355e+00 1
2007-325T04:58:07 1.191e+02 4.505e+01 1 nan nan 0
2007-325T04:58:15 1.005e+02 3.802e+01 1 nan nan 0
2007-325T04:58:22 1.786e+02 9.816e+01 2 9.355e+00 9.355e+00 1
2007-325T04:58:30 1.251e+02 4.729e+01 1 nan nan 0
2007-325T04:58:38 1.168e+02 4.416e+01 1 nan nan 0
2007-325T04:58:45 8.188e+01 3.096e+01 1 nan nan 0
2007-325T04:58:53 9.880e+01 3.736e+01 1 nan nan 0
2007-325T04:59:00 6.607e+01 2.498e+01 1 nan nan 0
2007-325T04:59:08 7.791e+01 2.946e+01 1 nan nan 0
2007-325T04:59:15 6.397e+01 2.419e+01 1 nan nan 0
2007-325T04:59:23 2.766e+02 1.470e+02 2 nan nan 0
2007-325T04:59:30 3.439e+01 1.300e+01 1 nan nan 0
2007-325T04:59:38 6.348e+01 2.401e+01 1 nan nan 0
2007-325T04:59:45 2.431e+02 1.060e+02 2 nan nan 0
2007-325T05:29:59 2.092e+02 1.600e+02 2 nan nan 0
2007-325T05:30:06 2.779e+01 1.051e+01 0 nan nan 0
2007-325T05:30:14 2.489e+01 9.411e+00 0 2.081e+01 2.081e+01 1
2007-325T05:30:21 2.514e+01 9.506e+00 0 2.199e+01 2.199e+01 1
2007-325T05:30:29 2.578e+01 9.748e+00 0 2.081e+01 2.081e+01 1
2007-325T05:30:36 2.444e+01 9.242e+00 0 2.081e+01 2.081e+01 1
2007-325T05:30:44 2.387e+01 9.028e+00 0 1.976e+01 1.976e+01 1
2007-325T05:30:52 2.501e+01 9.459e+00 0 1.976e+01 1.976e+01 1
2007-325T05:30:59 0.000e+00 nan 0 nan nan 0
2007-325T05:31:07 2.598e+01 9.826e+00 0 1.795e+01 1.795e+01 1
2007-325T05:31:14 0.000e+00 nan 0 nan nan 0
2007-325T05:31:22 0.000e+00 nan 0 nan nan 0
2007-325T05:31:29 2.619e+01 9.905e+00 0 1.795e+01 1.795e+01 1
2007-325T05:31:37 0.000e+00 nan 0 nan nan 0
2007-325T05:31:44 0.000e+00 nan 0 8.013e+00 8.013e+00 1
2007-325T05:31:52 0.000e+00 nan 0 nan nan 0
2007-325T05:31:59 2.611e+01 9.874e+00 0 nan nan 0
2007-325T05:32:07 2.578e+01 9.750e+00 0 5.025e+00 5.025e+00 1
2007-325T05:32:15 2.583e+01 9.768e+00 0 nan nan 0
2007-325T05:32:22 2.607e+01 9.860e+00 0 2.837e+01 2.837e+01 1
2007-325T05:32:30 2.554e+01 9.659e+00 0 nan nan 0
2007-325T05:32:37 2.550e+01 9.644e+00 0 nan nan 0
2007-325T05:32:45 2.579e+01 9.754e+00 0 nan nan 0
2007-325T05:32:52 0.000e+00 nan 0 nan nan 0
2007-325T05:33:00 2.582e+01 9.763e+00 0 nan nan 0
2007-325T05:33:07 2.558e+01 9.674e+00 0 nan nan 0
2007-325T05:33:15 2.571e+01 9.721e+00 0 nan nan 0
2007-325T05:33:22 0.000e+00 nan 0 nan nan 0
2007-325T05:33:30 2.533e+01 9.579e+00 0 nan nan 0
2007-325T05:33:37 2.595e+01 9.813e+00 0 nan nan 0
2007-325T05:33:45 2.597e+01 9.822e+00 0 nan nan 0
2007-325T05:33:53 2.596e+01 9.819e+00 0 nan nan 0
2007-325T05:34:00 2.592e+01 9.804e+00 0 nan nan 0
2007-325T05:34:08 2.534e+01 9.582e+00 0 nan nan 0
2007-325T05:34:15 2.560e+01 9.683e+00 0 nan nan 0
2007-325T05:34:23 2.575e+01 9.738e+00 0 nan nan 0
2007-325T05:34:30 2.593e+01 9.806e+00 0 nan nan 0
2007-325T05:34:38 2.546e+01 9.628e+00 0 nan nan 0
2007-325T05:34:45 0.000e+00 nan 0 nan nan 0
