2007-328T14:14:17 2.437e+01 9.216e+00 0 3.288e+01 -5.223e+00 1
2007-328T14:14:25 2.581e+01 9.761e+00 0 4.453e+01 4.453e+01 1
2007-328T14:14:33 2.507e+01 9.480e+00 0 3.690e+01 -2.064e+00 1
2007-328T14:14:40 2.496e+01 9.437e+00 0 6.765e+01 1.431e+02 1
2007-328T14:14:48 2.523e+01 9.541e+00 0 nan nan 0
2007-328T14:14:55 2.496e+01 9.439e+00 0 3.319e+01 3.319e+01 1
2007-328T14:15:03 2.505e+01 9.474e+00 0 1.005e+02 2.871e+01 1
2007-328T14:15:10 2.468e+01 9.335e+00 0 2.645e+01 4.872e+01 1
2007-328T14:15:18 2.511e+01 9.494e+00 0 nan nan 0
2007-328T14:15:25 2.519e+01 9.527e+00 0 1.516e+01 1.516e+01 1
2007-328T14:15:33 2.479e+01 9.374e+00 0 2.248e+01 -4.381e+00 1
2007-328T14:15:40 2.498e+01 9.445e+00 0 1.358e+01 2.937e+00 1
2007-328T14:15:48 2.514e+01 9.509e+00 0 2.919e+01 7.873e+00 1
2007-328T14:15:56 2.518e+01 9.521e+00 0 6.128e+00 6.128e+00 1
2007-328T14:16:03 2.466e+01 9.324e+00 0 8.013e+00 8.013e+00 1
2007-328T14:16:11 2.469e+01 9.338e+00 0 nan nan 0
2007-328T14:16:18 2.450e+01 9.264e+00 0 nan nan 0
2007-328T14:16:26 2.449e+01 9.260e+00 0 nan nan 0
2007-328T14:16:33 2.439e+01 9.225e+00 0 7.995e+01 -1.454e+01 1
2007-328T14:16:41 2.468e+01 9.332e+00 0 1.516e+01 2.483e+00 1
2007-328T14:16:48 2.434e+01 9.204e+00 0 nan nan 0
2007-328T14:16:56 2.496e+01 9.440e+00 0 1.313e+01 1.313e+01 1
2007-328T14:17:03 2.447e+01 9.253e+00 0 2.199e+01 2.199e+01 1
2007-328T14:17:11 2.453e+01 9.276e+00 0 nan nan 0
2007-328T14:17:19 2.432e+01 9.198e+00 0 nan nan 0
2007-328T14:17:26 2.450e+01 9.265e+00 0 1.508e+02 2.369e+01 1
2007-328T14:17:34 2.488e+01 9.408e+00 0 5.290e+01 -9.943e+00 1
2007-328T14:17:41 2.459e+01 9.298e+00 0 3.626e+01 1.858e+02 1
2007-328T14:17:49 2.456e+01 9.288e+00 0 3.059e+01 1.011e+02 1
2007-328T14:17:56 2.441e+01 9.232e+00 0 4.075e+01 5.978e+00 1
2007-328T14:18:04 2.435e+01 9.209e+00 0 1.124e+01 2.980e+00 1
2007-328T14:18:11 2.446e+01 9.250e+00 0 4.954e+01 6.974e-01 1
2007-328T14:18:19 2.459e+01 9.298e+00 0 3.626e+01 3.626e+01 1
2007-328T14:18:26 2.406e+01 9.098e+00 0 6.765e+01 1.314e+02 1
2007-328T14:18:34 2.425e+01 9.170e+00 0 2.180e+01 3.739e+00 1
2007-328T14:18:41 2.430e+01 9.189e+00 0 nan nan 0
2007-328T14:18:49 2.478e+01 9.369e+00 0 1.577e+01 1.577e+01 1
2007-328T14:18:57 2.452e+01 9.274e+00 0 5.445e+00 5.445e+00 1
